down (19).jpg,deadlift_down,304.66052,61.55373,-499.06216,310.36319,53.44892,-481.15908,313.55491,53.62756,-481.17922,315.93385,53.92714,-481.29485,300.74992,53.8934,-480.04973,297.94706,54.10891,-480.11673,295.13647,54.42943,-480.0869,322.3766,59.12964,-375.80234,292.40161,59.35707,-370.35268,310.87073,71.08203,-460.1268,299.37826,70.66209,-458.53777,350.69342,111.62454,-296.57374,266.15289,111.51525,-275.08398,364.05863,175.26456,-317.97752,252.64002,174.26779,-277.16783,371.81798,229.25812,-388.14568,242.86429,227.21858,-349.44771,377.76054,244.43939,-419.99546,240.05938,241.02499,-377.16546,371.27248,245.21568,-437.66887,245.62024,242.25576,-402.06876,367.89259,239.98039,-397.2304,248.38284,237.77825,-361.89736,331.7563,157.95889,-0.65426,287.46985,159.50767,0.76725,340.2683,197.28795,-308.50168,274.39355,196.16801,-282.98441,335.26006,282.63215,-120.14281,277.5465,281.9679,-106.16575,331.52056,293.45517,-107.8924,284.57574,293.73612,-95.05841,339.1247,306.32426,-238.87845,266.27759,304.55478,-230.82962
down (2).jpg,deadlift_down,669.25766,275.53647,-614.40601,678.03986,261.56488,-605.93254,683.09433,260.73975,-605.90771,688.12271,260.15219,-606.07735,661.82968,263.04943,-600.81402,657.16553,262.83563,-600.84217,653.55019,262.46389,-600.80311,699.25865,260.54987,-508.94497,651.07239,263.53442,-485.22961,681.29906,287.8515,-574.59827,662.18582,290.81087,-567.7285,748.77533,330.98165,-400.72357,621.63685,331.91648,-362.55085,778.90114,435.58092,-420.76321,607.5425,433.93962,-362.81048,786.7981,530.9513,-460.87753,601.77784,524.62459,-412.63237,794.63013,559.67257,-489.37653,594.81544,549.55266,-437.019,782.4588,560.279,-510.50133,604.73011,552.9634,-461.5892,775.6591,552.67985,-469.75971,611.02142,543.51953,-423.31154,727.03781,389.8426,-9.65292,660.81184,388.75461,9.4567,752.27646,461.73705,-330.09472,629.51183,461.20048,-280.33356,750.67764,600.40257,-158.40947,638.38795,596.74477,-106.54201,743.1826,612.9645,-147.57217,649.63181,614.68163,-95.56542,763.17932,639.29714,-296.5694,609.56837,633.97392,-240.76853
down (20).jpg,deadlift_down,513.73755,208.84782,-1002.35797,520.89893,195.79254,-997.08411,526.39844,193.24275,-997.12921,531.15558,190.12129,-997.45074,504.24606,195.15811,-993.58478,498.49857,192.6929,-993.63074,493.35715,190.00533,-993.54199,538.44,174.47248,-830.46472,485.3212,177.03411,-811.15698,522.32776,212.04249,-926.78027,503.84793,211.03934,-921.44543,593.3717,199.76184,-595.04767,435.35785,207.90194,-572.27454,635.45996,315.14056,-591.81348,407.54178,316.8003,-555.39105,650.30994,424.65228,-713.16248,385.37274,423.50071,-673.54523,668.0777,451.59418,-767.39722,367.83826,446.98601,-723.30542,652.80829,453.42401,-806.89093,379.96942,450.05001,-768.54205,644.0481,445.45804,-731.58154,389.37436,442.36702,-694.90485,561.36224,273.67702,3.31097,476.40268,274.55416,-2.94087,592.50464,376.64313,-507.97681,443.85269,380.37204,-447.21347,567.44226,533.67623,-201.38054,454.82925,535.32685,-173.87976,553.41461,554.68673,-181.82019,467.35049,557.32465,-157.19727,585.38983,579.90289,-408.45367,423.7081,582.94796,-389.60312
down (21).jpg,deadlift_down,505.94807,95.48593,-409.78098,508.69594,85.15327,-384.50117,510.65254,85.99785,-384.61001,512.43858,86.69804,-384.74648,500.13366,82.1806,-406.35815,495.43762,80.83351,-406.41441,489.88824,79.17543,-406.4568,501.81942,89.97577,-258.24292,471.50679,79.56176,-358.64985,503.28035,109.53918,-362.45785,493.25914,105.76266,-391.35985,486.87935,169.21143,-130.15217,385.79607,137.78593,-350.60642,487.20241,264.81366,-110.0558,359.28171,241.36433,-377.92096,484.03382,349.69389,-185.89247,343.77642,336.75951,-411.6056,488.71479,374.60059,-211.53328,333.18713,364.13535,-454.11849,481.71234,371.9275,-238.56053,346.9945,367.52784,-473.46406,477.2037,363.75049,-200.47894,353.85156,358.82968,-420.05773,399.85797,262.67517,72.02456,339.28328,254.022,-72.06819,460.25672,309.50069,-240.96401,367.42256,294.46271,-418.80755,418.98108,426.8772,-86.20255,329.04351,429.30859,-216.98999,404.86817,445.49453,-74.71201,310.39858,444.24292,-199.47922,472.32103,458.54771,-174.77334,361.09099,456.59691,-321.46087
down (22).jpg,deadlift_down,469.21238,212.98038,-782.45682,482.93327,197.41936,-761.86813,489.68178,196.73535,-761.79558,496.04206,196.48949,-761.88385,465.94784,198.79864,-753.94165,461.75884,198.65028,-754.07501,457.96684,198.46699,-754.08112,515.74348,205.94183,-628.99193,463.20641,203.61378,-596.91662,485.85884,232.73684,-732.67891,464.97654,231.93712,-723.32443,588.83106,305.30182,-531.49364,432.1949,304.68985,-448.28869,617.60445,444.50529,-558.70789,411.09032,430.3628,-445.71491,639.50836,564.39857,-605.56732,403.15453,552.78997,-524.52629,650.76736,594.82972,-649.31152,395.62149,589.75348,-558.03566,636.38744,597.98975,-672.3085,407.65938,594.00094,-594.64336,626.43822,590.59779,-616.19152,412.38121,583.18129,-541.46229,577.91027,385.0802,-23.39495,494.24656,385.58948,23.20966,587.80621,470.20699,-442.08088,455.86555,475.01252,-354.26888,593.70613,641.56079,-188.2328,471.80904,643.63493,-103.4236,587.67326,659.35504,-172.52522,494.2168,667.79906,-85.75892,598.26965,698.69824,-363.35876,432.02473,698.06099,-261.3451
down (23).jpg,deadlift_down,492.04472,202.114,-815.13489,503.87878,187.52246,-787.74384,510.40504,188.28562,-787.68944,516.49719,189.18717,-787.78397,485.3286,186.10737,-781.10634,479.69055,185.80554,-781.24832,474.80053,185.46465,-781.25099,531.54686,197.04726,-636.74084,473.14693,195.4592,-608.74947,505.28351,221.03207,-760.54787,482.15759,219.23649,-752.27913,597.93251,305.54813,-537.51808,440.94101,307.28477,-468.34099,622.37999,441.40994,-581.71551,418.45867,437.83123,-483.75854,638.73131,563.79767,-661.95618,407.57423,550.69502,-579.42284,651.45676,595.97998,-714.5945,400.27378,587.80787,-623.08372,636.10573,599.22725,-739.99191,409.45808,589.12404,-661.68404,625.77312,588.9531,-674.99405,415.48393,580.5302,-598.55965,580.79266,397.54247,-23.9962,499.17221,395.72677,23.9244,587.46361,481.98622,-489.24755,455.63881,476.99564,-398.49068,594.24976,640.40002,-190.66294,472.21294,644.77472,-112.28496,592.89825,655.47871,-170.38376,489.21597,668.49099,-92.32012,599.35017,698.92668,-371.44829,437.24545,694.76711,-290.7793
down (24).jpg,deadlift_down,474.89212,197.59351,-732.8215,487.82707,183.92864,-709.47197,494.56123,183.72235,-709.41353,500.73997,183.60577,-709.4915,469.90028,184.78045,-701.12122,465.34588,184.97275,-701.25221,460.96733,185.34199,-701.26106,517.42226,192.42768,-581.03477,463.1147,193.38969,-545.64018,490.97919,218.26879,-686.7041,468.92159,217.088,-676.44577,588.02391,301.07713,-504.03545,433.10249,298.95839,-417.84157,612.25727,440.49172,-536.74,412.28207,428.39238,-414.7876,632.21916,560.77605,-582.79266,402.18708,550.75102,-483.71269,646.24237,594.67256,-624.79931,391.79535,589.89561,-516.84334,630.30281,597.90215,-646.72005,402.92278,591.72174,-551.75545,618.74672,587.47888,-592.65053,410.24731,583.20159,-500.41859,573.97228,386.79038,-27.87432,493.49178,384.50672,27.66837,577.02892,470.35299,-444.32236,454.01768,470.95934,-349.3689,592.2163,639.43468,-183.81109,472.53418,643.01502,-93.96815,590.90157,653.46869,-166.79371,489.32537,665.07128,-75.65106,598.16002,698.302,-355.85312,436.54182,695.37706,-252.35489
down (25).jpg,deadlift_down,484.74937,211.96496,-797.58705,497.31709,194.98855,-775.36156,503.80928,194.68035,-775.29419,510.37659,194.73876,-775.38864,477.45667,196.45439,-768.57094,471.82419,196.80241,-768.7056,467.22828,197.11003,-768.71452,528.23479,204.0848,-638.81447,467.42596,203.30771,-610.0658,499.98978,232.35354,-747.11693,477.37164,233.26889,-738.73039,593.59303,304.44443,-530.8009,433.88489,304.94071,-467.13074,618.58948,443.10878,-558.72883,415.30773,439.65629,-473.66257,634.32671,562.18874,-604.38366,403.74805,555.9234,-548.7542,648.0352,594.83551,-646.21078,394.95495,590.82756,-585.02319,632.60876,598.4295,-668.6599,405.76218,593.27361,-618.34949,621.13625,588.72325,-614.92359,412.4192,584.18242,-564.51088,570.71739,380.18759,-20.99278,487.52712,381.42918,20.82773,574.35524,485.06299,-440.36263,448.15903,460.89822,-366.84566,593.75069,638.29262,-185.04047,471.47285,645.8137,-112.3178,590.68287,652.20015,-168.66955,490.25616,666.59709,-94.4382,604.14173,697.55433,-362.5856,433.72437,695.45611,-278.05277
down (26).jpg,deadlift_down,487.18792,204.06255,-763.38554,497.99908,187.73283,-738.927,503.49224,187.76098,-738.86826,509.40308,187.83411,-738.95531,480.70065,188.10308,-730.07202,475.3804,188.19413,-730.2153,470.57919,188.29622,-730.23453,526.43883,196.29326,-606.38298,470.87234,196.21168,-568.20404,499.76662,221.24289,-716.01814,478.72997,221.28016,-704.83391,596.74492,307.75713,-521.21178,441.41731,307.92045,-443.22727,625.54089,440.74561,-566.67244,420.92415,434.69184,-453.69221,639.29085,562.75513,-629.46899,409.62013,552.3631,-534.73,651.47537,593.81927,-677.2789,402.25868,589.05396,-573.55904,636.30291,597.70856,-699.66827,411.35807,590.70152,-608.66589,626.24237,588.38722,-640.68085,417.08988,582.37843,-551.84265,580.48927,399.24033,-26.81896,499.40315,397.62255,26.62417,590.09838,482.80196,-461.46286,456.45351,478.86387,-359.36317,595.31685,642.07518,-184.11785,472.51423,646.34015,-96.42902,594.04564,654.19228,-164.93057,487.6548,668.90362,-77.57389,602.27425,697.34593,-349.54231,433.02841,692.94295,-256.86544
down (27).jpg,deadlift_down,503.6401,255.15854,-802.89452,512.4651,238.26013,-783.24722,518.84499,237.17686,-783.20107,525.23048,235.86655,-783.32993,492.5568,239.46955,-779.5713,485.8712,239.19058,-779.6373,480.36198,238.95107,-779.59908,536.18847,235.06479,-630.48225,473.2288,239.69812,-614.83879,515.54241,270.58959,-743.02094,492.82776,274.38565,-738.50052,597.65888,321.72883,-504.06364,435.90393,327.38938,-444.66164,635.11616,455.78057,-537.72839,409.34071,449.76302,-449.34784,645.97771,583.13713,-619.6217,404.96666,571.64264,-549.55383,654.25835,612.42943,-670.42229,398.39218,601.36083,-591.82976,639.92725,616.7141,-699.45938,415.84026,605.38921,-633.60863,630.35656,608.4041,-632.90192,420.3817,594.44142,-568.73974,580.82691,408.51442,-18.76609,493.23036,410.76044,18.88292,591.82274,471.36013,-523.45654,455.8102,468.13598,-419.44454,596.22875,641.83614,-233.19611,466.39038,638.16095,-149.10528,594.01905,656.89333,-212.96844,482.69367,660.74867,-131.01651,602.76787,696.82202,-419.55486,434.18705,693.317,-333.29731
down (28).jpg,deadlift_down,488.23528,209.97107,-847.46452,500.0993,194.72093,-822.11868,506.35376,194.86334,-822.06001,512.31758,195.02455,-822.16835,482.10407,194.2109,-815.47157,477.09553,194.02918,-815.60638,472.39914,193.99508,-815.61493,526.92894,200.63046,-672.70966,472.86572,201.44081,-644.30611,502.63039,227.97375,-792.82127,480.08125,227.49454,-784.45671,598.16154,305.22298,-560.26348,440.5661,311.71457,-489.79584,626.98631,434.51872,-595.16884,422.35229,435.51684,-499.5237,641.57379,556.70128,-661.21246,412.27612,553.11738,-590.46089,656.51855,592.11498,-709.71733,403.43102,588.84474,-631.40587,641.02051,595.12596,-736.49025,415.18139,590.4851,-670.62592,630.93895,584.63256,-673.78136,422.16129,582.5594,-609.18007,582.09869,387.27309,-22.17152,498.11775,388.37674,22.094,577.88746,493.11773,-475.85564,458.22151,470.92827,-388.16753,595.07416,643.63051,-215.5788,468.03608,645.7235,-128.01641,587.4585,663.44985,-199.67581,485.00034,668.06398,-110.80945,602.73804,699.35549,-407.21485,428.60817,695.90827,-308.55413
down (29).jpg,deadlift_down,487.91805,209.55957,-851.73828,498.32401,191.94851,-827.00111,505.33955,192.17335,-826.92734,511.99566,192.71217,-826.99455,481.22837,191.96521,-819.55315,475.36877,192.33183,-819.69139,469.91325,192.77332,-819.69505,529.03236,200.11442,-682.10205,468.52737,200.33076,-651.17256,501.31481,227.43581,-798.77205,480.6118,228.69209,-789.702,593.26744,304.81207,-571.41499,437.02152,304.14158,-491.57585,618.23311,445.31021,-605.94982,415.13763,434.58245,-495.94978,636.77376,561.62195,-665.78506,403.70106,551.99565,-588.46882,648.89679,596.95664,-714.40247,394.53308,588.29002,-629.25983,635.51399,598.95178,-736.60957,404.77329,589.55538,-666.66679,625.64445,590.70461,-676.93977,411.12946,578.87903,-606.64467,578.84228,381.88786,-24.01308,493.45741,379.58648,23.89718,594.95087,473.4486,-457.0261,449.54319,471.49651,-379.55795,597.45018,645.39348,-204.96292,472.64763,647.36175,-117.27637,596.00311,662.7484,-190.56231,489.39579,666.80334,-99.51917,604.65752,696.79301,-401.45485,435.50842,694.25041,-291.55704
down (3).jpg,deadlift_down,879.5858,335.06176,-758.0233,888.10333,321.6346,-744.78699,893.18634,320.36991,-744.82071,898.03719,318.99166,-745.07202,872.45827,321.9416,-742.09084,867.21161,321.38409,-742.10159,862.39166,320.41062,-742.05292,907.55363,315.16724,-606.84162,856.79329,317.72946,-592.23034,886.99951,347.12816,-700.58197,869.96735,349.17679,-696.43654,955.01808,382.51051,-448.57101,810.95711,380.03366,-430.35172,975.43823,492.41478,-459.82037,790.06783,484.79495,-426.73397,984.79897,576.52649,-537.78175,780.59021,577.23155,-505.78957,996.79886,603.69062,-576.27777,764.57817,599.43101,-539.93523,984.29657,604.36134,-604.73766,778.35266,604.19981,-571.56483,977.31766,597.11831,-550.60741,787.50687,594.6917,-519.71233,912.92892,436.14285,3.67262,839.99359,433.94812,-3.57104,955.81932,524.33577,-420.77675,806.94923,520.7971,-368.92708,940.57297,652.4443,-111.28559,821.84311,650.06194,-96.44774,933.37029,664.54217,-87.86667,832.23686,666.57374,-76.35744,941.79932,697.47841,-265.45599,810.95963,698.26698,-263.28375
down (30).jpg,deadlift_down,458.25916,250.41623,-785.18425,470.30228,232.63355,-776.21826,477.37293,231.74434,-776.09772,484.60457,231.24204,-776.19789,456.09467,233.95553,-763.00415,452.71515,233.63871,-763.153,449.88605,233.00691,-763.18832,504.72656,236.79848,-671.87584,459.37702,233.87455,-616.10729,472.99454,269.01681,-742.78534,456.99413,268.34094,-726.5593,587.46166,311.58945,-564.14085,432.23354,314.74787,-455.98591,629.18526,443.21809,-582.36717,410.07347,443.31036,-450.6234,643.69064,567.00238,-607.39143,408.81653,564.21606,-513.64418,653.993,600.46798,-650.12367,397.15488,596.68327,-541.93535,639.66942,601.85256,-666.27098,414.40952,599.515,-575.85716,631.84044,588.73994,-614.6867,420.247,586.63482,-528.78357,581.98631,381.55565,-34.12839,496.7614,384.38948,33.83327,591.82301,467.93128,-390.41946,460.57129,474.0465,-239.18705,592.27955,636.9207,-189.89122,467.80579,645.79469,-41.12491,587.29298,656.04906,-178.19263,487.24926,667.15997,-27.83901,604.60426,696.99175,-360.32585,426.90689,696.47557,-182.67336
down (31).jpg,deadlift_down,479.23195,236.60279,-826.36024,488.65032,216.24969,-807.89162,494.93267,216.04569,-807.80899,501.63177,216.09228,-807.94449,471.18816,217.59618,-801.80511,465.47195,217.8249,-801.9165,460.71953,217.64719,-801.90857,516.73637,219.91,-669.91409,458.62957,222.45935,-646.98326,493.23864,253.40758,-772.16614,471.65024,255.20045,-765.38155,585.93487,309.86239,-556.57738,429.20509,306.36844,-469.38374,614.13746,446.79796,-578.58856,415.07645,434.10875,-454.63573,639.54365,566.86621,-629.33403,408.92532,556.84028,-524.11125,652.38396,597.18513,-675.94185,400.69725,591.90169,-556.93066,638.86009,602.29943,-697.36511,411.43768,594.86113,-594.79744,630.60081,591.38331,-639.66797,416.88194,583.9381,-541.74904,580.11951,360.01562,-24.82475,495.66555,370.3732,24.65093,597.72369,471.27816,-411.87035,454.0094,460.06309,-341.4283,595.28442,636.64055,-163.60579,467.95216,639.86585,-84.55215,587.71019,656.13184,-148.80941,488.68874,663.57036,-66.41192,606.54396,697.28491,-346.59096,434.60045,694.86968,-239.3302
